what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1343326908455
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1343326908455
java.version,sysinfo,,,"1.6.0_29",1343326908455
java.vm.info,sysinfo,,,"mixed mode",1343326908455
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1343326908455
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1343326908455
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1343326908455
java.vm.specification.version,sysinfo,,,"1.0",1343326908455
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1343326908455
java.vm.version,sysinfo,,,"20.4-b02",1343326908455
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1343326909543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343326910436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343326957492
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343326963309
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343326963347
activated,view,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui.HelpView",1343326964583
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343326964604
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343326964620
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343326968603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343326971164
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1343326971201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343327081055
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343327124149
