what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340397515122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340397515862
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340397516247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340397516462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340401129521
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340401129976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340401142251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340401143921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340432387030
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340432387725
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340432390350
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340432390955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340436973015
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340436973469
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1340436975612
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1340436976314
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1340436976329
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1340436976376
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1340735873989
