what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534027357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534051017
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343534053318
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534056308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534059157
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1343534102957
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343534103111
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534105372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534107049
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534119550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534120754
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534127534
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534134084
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343534149060
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1343534157860
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1343534158010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534168294
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534177361
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1343534264698
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1343534264884
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1343534270505
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534279443
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534291921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1343534294006
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343534296141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534311504
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1343534346978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1343534351293
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1343534351919
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1343534354269
